air_store_id,air_genre_name,air_area_name,latitude,longitude
air_7a946aada80376a4,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.5098009
air_09fd1f5c58583141,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.5098009
air_034a3d5b40d5b1b1,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Ōhiraki,34.6923371,135.4722289
air_2a24aec099333f39,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Ōhiraki,34.6923371,135.4722289
air_9dd7d38b0f1760c4,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Shiobaru,33.5615691,130.4264283
air_5fbda8e9302f7c13,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Shiobaru,33.5615691,130.4264283
air_138ee734ac79ff90,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Shiobaru,33.5615691,130.4264283
air_a85f8c0bfd61889f,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Shiobaru,33.5615691,130.4264283
air_500641aca4cf673c,Cafe/Sweets,Tōkyō-to Koganei-shi Honchō,35.6994733,139.5029916
air_23ee674e91469086,Cafe/Sweets,Tōkyō-to Koganei-shi Honchō,35.6994733,139.5029916
air_382f5ace4e2247b8,Cafe/Sweets,Hiroshima-ken Fukuyama-shi Higashisakuramachi,34.4858993,133.3623127
air_67483104fa38ef6c,Cafe/Sweets,Hiroshima-ken Fukuyama-shi Higashisakuramachi,34.4858993,133.3623127
air_b1d822f75c9fc615,Cafe/Sweets,Tōkyō-to Toshima-ku Higashiikebukuro,35.7262319,139.7232404
air_2545dd3a00f265e2,Cafe/Sweets,Tōkyō-to Toshima-ku Higashiikebukuro,35.7262319,139.7232404
air_064e203265ee5753,Cafe/Sweets,Hyōgo-ken Nishinomiya-shi Rokutanjichō,34.7375965,135.3415643
air_45326ebb8dc72cfb,Cafe/Sweets,Hyōgo-ken Nishinomiya-shi Rokutanjichō,34.7375965,135.3415643
air_232dcee6f7c51d37,Cafe/Sweets,Tōkyō-to Shinjuku-ku Nishishinjuku,35.6921398,139.6854735
air_4dea8d17f6f59c56,Cafe/Sweets,Tōkyō-to Shinjuku-ku Nishishinjuku,35.6921398,139.6854735
air_5b6d18c470bbfaf9,Cafe/Sweets,Tōkyō-to Bunkyō-ku Kasuga,35.7080677,139.752167
air_e58f669b6f1a08ce,Cafe/Sweets,Tōkyō-to Bunkyō-ku Kasuga,35.7080677,139.752167
air_b1a72bf1ebf4b8ef,Cafe/Sweets,Tōkyō-to Bunkyō-ku Kasuga,35.7080677,139.752167
air_d4b5a4b04c5f2d04,Cafe/Sweets,Ōsaka-fu Sakai-shi Minamikawaramachi,34.5732536,135.4831008
air_d98380a4aeb0290b,Cafe/Sweets,Ōsaka-fu Sakai-shi Minamikawaramachi,34.5732536,135.4831008
air_0382c794b73b51ad,Cafe/Sweets,Tōkyō-to Setagaya-ku Okusawa,35.6021252,139.6719581
air_bac5f4441db21db9,Cafe/Sweets,Tōkyō-to Setagaya-ku Okusawa,35.6021252,139.6719581
air_275732a5db46f4d3,Cafe/Sweets,Tōkyō-to Setagaya-ku Okusawa,35.6021252,139.6719581
air_ebe02c3090271fa9,Cafe/Sweets,Tōkyō-to Setagaya-ku Okusawa,35.6021252,139.6719581
air_ab9746a0f83084b7,Cafe/Sweets,Tōkyō-to Setagaya-ku Okusawa,35.6021252,139.6719581
air_b0a6a4c5e95c74cf,Cafe/Sweets,Fukuoka-ken Kitakyūshū-shi Konyamachi,33.8810679,130.881838
air_452100f5305dde64,Cafe/Sweets,Fukuoka-ken Kitakyūshū-shi Konyamachi,33.8810679,130.881838
air_ca1315af9e073bd1,Cafe/Sweets,Tōkyō-to Toshima-ku Minamiikebukuro,35.7248234,139.7159634
air_e08b9cf82057a170,Cafe/Sweets,Tōkyō-to Toshima-ku Minamiikebukuro,35.7248234,139.7159634
air_63b13c56b7201bd9,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.5869938,130.3948938
air_105a7954e32dba9b,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.5869938,130.3948938
air_95d28905941fd4cb,Cafe/Sweets,Tōkyō-to Taitō-ku Kuramae,35.7043442,139.7914285
air_eceb97ad6a7d4c07,Cafe/Sweets,Tōkyō-to Taitō-ku Kuramae,35.7043442,139.7914285
air_036d4f1ee7285390,Cafe/Sweets,Hyōgo-ken Takarazuka-shi Tōyōchō,34.7997673,135.3600729
air_74cf22153214064c,Cafe/Sweets,Hyōgo-ken Takarazuka-shi Tōyōchō,34.7997673,135.3600729
air_0e7c11b9abc50163,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.7070557
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.7070557
air_17bed6dbf7c8b0fc,Cafe/Sweets,Niigata-ken Kashiwazaki-shi Chūōchō,37.3718999,138.5589836
air_a239a44805932bab,Cafe/Sweets,Niigata-ken Kashiwazaki-shi Chūōchō,37.3718999,138.5589836
air_56cebcbd6906e04c,Izakaya,Hyōgo-ken Kōbe-shi Kumoidōri,34.6951242,135.1978525
air_4beac252540f865e,Izakaya,Hyōgo-ken Kōbe-shi Kumoidōri,34.6951242,135.1978525
air_63a88d81295195ed,Izakaya,Hyōgo-ken Kōbe-shi Kumoidōri,34.6951242,135.1978525
air_86cfbf2624576fad,Izakaya,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_96929a799b12a43e,Izakaya,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_d69b08a175bc0387,Izakaya,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_fd6aac1043520e83,Izakaya,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_9483d65e9cc9a6b7,Izakaya,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_ffcc2d5087e1b476,Izakaya,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_c66dbd2c37832d00,Izakaya,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_a11473cc1eb9a27f,Izakaya,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_e0118664da63a2d0,Izakaya,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_5878b6f2a9da12c1,Izakaya,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_af63df35857b16e6,Izakaya,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_5a9a6cbeeb434c08,Izakaya,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_05c325d315cc17f5,Izakaya,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_cb7467aed805e7fe,Izakaya,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_b2a639cc7e02edf1,Izakaya,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_e053c561f32acc28,Izakaya,Hokkaidō Asahikawa-shi 6 Jōdōri,43.7706355,142.364819
air_a257c9749d8d0ff6,Izakaya,Hokkaidō Asahikawa-shi 6 Jōdōri,43.7706355,142.364819
air_abcdc8115988a010,Izakaya,Hokkaidō Asahikawa-shi 6 Jōdōri,43.7706355,142.364819
air_db1233ad855b34d5,Izakaya,Hokkaidō Asahikawa-shi 6 Jōdōri,43.7706355,142.364819
air_1408dd53f31a8a65,Izakaya,Hokkaidō Asahikawa-shi 6 Jōdōri,43.7706355,142.364819
air_c2c8435bdb3516d4,Izakaya,Hokkaidō Asahikawa-shi 6 Jōdōri,43.7706355,142.364819
air_e88bbe2ede3467aa,Izakaya,Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi,34.7202277,135.265455
air_91d72e16c4bcba55,Izakaya,Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi,34.7202277,135.265455
air_48e9fc98b62495a7,Izakaya,Ōsaka-fu Ōsaka-shi Ōgimachi,34.7053617,135.5100252
air_6ced51c24fb54262,Izakaya,Ōsaka-fu Ōsaka-shi Ōgimachi,34.7053617,135.5100252
air_1d25ca6c76df48b4,Izakaya,Ōsaka-fu Ōsaka-shi Ōgimachi,34.7053617,135.5100252
air_6411203a47b5ec77,Izakaya,Ōsaka-fu Ōsaka-shi Ōgimachi,34.7053617,135.5100252
air_8cc350fd70ee0757,Izakaya,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,34.7337339,135.4063757
air_cc1a0e985ce63711,Izakaya,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,34.7337339,135.4063757
air_5c817ef28f236bdf,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_87ca98aa7664de94,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_f6bfd27e2e174d16,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_b9e27558fb8bd5c4,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_229d7e508d9f1b5e,Izakaya,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379
air_68301bcb11e2f389,Izakaya,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379
air_1033310359ceeac1,Izakaya,Tōkyō-to Kōtō-ku Tomioka,35.6712704,139.7969871
air_084d98859256acf0,Izakaya,Tōkyō-to Kōtō-ku Tomioka,35.6712704,139.7969871
air_4d21676ed11f0bac,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_b60cc7d6aee68194,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_ecab54b57a71b10d,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_03963426c9312048,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_c47aa7493b15f297,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_97159fc4e90053fe,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_f96765e800907c77,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_28a9fa1ec0839375,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_421670f21da5ba31,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_1707a3f18bb0da07,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_646b93e336f0dded,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_de88770300008624,Izakaya,Niigata-ken Niigata-shi Gakkōchōdōri 1 Banchō,37.9163674,139.0363265
air_e7fbee4e3cfe65c5,Izakaya,Niigata-ken Niigata-shi Gakkōchōdōri 1 Banchō,37.9163674,139.0363265
air_0b1e72d2d4422b20,Izakaya,Niigata-ken Niigata-shi Gakkōchōdōri 1 Banchō,37.9163674,139.0363265
air_ee3ba9af184c6c82,Izakaya,Niigata-ken Niigata-shi Gakkōchōdōri 1 Banchō,37.9163674,139.0363265
air_5f3a3ef4cba110a4,Izakaya,Tōkyō-to Chūō-ku Ginza,35.6721142,139.7708253
air_9d474ec2448c700d,Izakaya,Tōkyō-to Chūō-ku Ginza,35.6721142,139.7708253
air_5cb030b9f0b91537,Izakaya,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_1d1e8860ae04f8e9,Izakaya,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_8f3b563416efc6ad,Izakaya,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_48ffd31594bc3263,Izakaya,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_f26f36ec4dc5adb0,Izakaya,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_2570ccb93badde68,Izakaya,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_28064154614b2e6c,Izakaya,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_2634e41551e9807d,Izakaya,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_640cf4835f0d9ba3,Izakaya,Tōkyō-to Ōta-ku Kamata,35.5612568,139.7160511
air_f2985de32bb792e0,Izakaya,Tōkyō-to Ōta-ku Kamata,35.5612568,139.7160511
air_81a12d67c22e012f,Izakaya,Tōkyō-to Ōta-ku Kamata,35.5612568,139.7160511
air_965b2e0cf4119003,Izakaya,Tōkyō-to Meguro-ku Kamimeguro,35.6414629,139.6981712
air_d500b48a8735fbd3,Izakaya,Tōkyō-to Meguro-ku Kamimeguro,35.6414629,139.6981712
air_a271c9ba19e81d17,Izakaya,Tōkyō-to Meguro-ku Kamimeguro,35.6414629,139.6981712
air_fbadf737162a5ce3,Izakaya,Tōkyō-to Meguro-ku Kamimeguro,35.6414629,139.6981712
air_c1ff20617c54fee7,Izakaya,Tōkyō-to Meguro-ku Kamimeguro,35.6414629,139.6981712
air_7831b00996701c0f,Izakaya,Hokkaidō Sapporo-shi Kotoni 2 Jō,43.0744699,141.3008887
air_04cae7c1bc9b2a0b,Izakaya,Hokkaidō Sapporo-shi Kotoni 2 Jō,43.0744699,141.3008887
air_bc9a129e11a2efe0,Izakaya,Ōsaka-fu Ōsaka-shi Shinmachi,34.6762311,135.4860587
air_72f5146cf0c49beb,Izakaya,Ōsaka-fu Ōsaka-shi Shinmachi,34.6762311,135.4860587
air_bb09595bab7d5cfb,Izakaya,Niigata-ken Niigata-shi Teraohigashi,37.8742227,138.9719402
air_cfcc94797d2b5d3d,Izakaya,Niigata-ken Niigata-shi Teraohigashi,37.8742227,138.9719402
air_754ae581ad80cc9f,Izakaya,Niigata-ken Niigata-shi Teraohigashi,37.8742227,138.9719402
air_8523d6a70de49e6c,Izakaya,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_bcce1ea4350b7b72,Izakaya,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_2d3afcb91762fe01,Izakaya,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_066f0221b8a4d533,Izakaya,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_ca6ae8d49a2f1eaf,Izakaya,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_de692863bb2dd758,Izakaya,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_947eb2cae4f3e8f2,Izakaya,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_b1bb1fae86617d7a,Izakaya,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_51281cd059d7b89b,Izakaya,Shizuoka-ken Hamamatsu-shi Motoshirochō,34.7108955,137.7259397
air_df554c4527a1cfe6,Izakaya,Shizuoka-ken Hamamatsu-shi Motoshirochō,34.7108955,137.7259397
air_622375b4815cf5cb,Izakaya,Fukuoka-ken Kitakyūshū-shi None,33.8664649,130.7649232
air_61b8d37c33617f21,Izakaya,Fukuoka-ken Kitakyūshū-shi None,33.8664649,130.7649232
air_cbe867adcf44e14f,Izakaya,Fukuoka-ken Kitakyūshū-shi None,33.8664649,130.7649232
air_09a845d5b5944b01,Izakaya,Fukuoka-ken Kurume-shi Jōnanmachi,33.3192865,130.5083735
air_789466e488705c93,Izakaya,Fukuoka-ken Kurume-shi Jōnanmachi,33.3192865,130.5083735
air_bc991c51d6613745,Izakaya,Fukuoka-ken Kurume-shi Jōnanmachi,33.3192865,130.5083735
air_2703dcb33192b181,Izakaya,Tōkyō-to Kōtō-ku Tōyō,35.6728535,139.8174097
air_06f95ac5c33aca10,Izakaya,Tōkyō-to Kōtō-ku Tōyō,35.6728535,139.8174097
air_258ad2619d7bff9a,Izakaya,Tōkyō-to Kōtō-ku Tōyō,35.6728535,139.8174097
air_e42bdc3377d1eee7,Izakaya,Tōkyō-to Kōtō-ku Tōyō,35.6728535,139.8174097
air_90bd5de52c166767,Izakaya,Tōkyō-to Kōtō-ku Tōyō,35.6728535,139.8174097
air_fb44f566d4f64a4e,Izakaya,Tōkyō-to Kōtō-ku Tōyō,35.6728535,139.8174097
air_4d90a22572fa1ec9,Izakaya,Tōkyō-to Kōtō-ku Tōyō,35.6728535,139.8174097
air_c1d5d165c055b866,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029
air_08ba8cd01b3ba010,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029
air_a55d17bd3f3033cb,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029
air_4433ab8e9999915f,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029
air_3bb99a1fe0583897,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029
air_e700e390226d9985,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029
air_a083834e7ffe187e,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029
air_3980af67be35afdb,Izakaya,Tōkyō-to Minato-ku Akasaka,35.6749184,139.736775
air_950381108f839348,Izakaya,Tōkyō-to Minato-ku Akasaka,35.6749184,139.736775
air_77dfc83450cbc89c,Izakaya,Tōkyō-to Minato-ku Akasaka,35.6749184,139.736775
air_990a642a3deb2903,Izakaya,Tōkyō-to Minato-ku Akasaka,35.6749184,139.736775
air_6607fe3671242ce3,Izakaya,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_54ed43163b7596c4,Izakaya,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_9aa32b3db0fab3a5,Izakaya,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_546b353cbea4a45b,Izakaya,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_4feeb8600f131e43,Izakaya,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_614e2f7e76dff854,Izakaya,Tōkyō-to Itabashi-ku Itabashi,35.7511648,139.7092437
air_f0c7272956e62f12,Izakaya,Tōkyō-to Itabashi-ku Itabashi,35.7511648,139.7092437
air_324f7c39a8410e7c,Izakaya,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,34.7569503,134.8411775
air_6b942d5ebbc759c2,Izakaya,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,34.7569503,134.8411775
air_3e6cea17a9d2c0f1,Izakaya,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,34.7569503,134.8411775
air_08cb3c4ee6cd6a22,Izakaya,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,34.7569503,134.8411775
air_7f9e15afafcf4c75,Izakaya,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,34.7569503,134.8411775
air_e55abd740f93ecc4,Izakaya,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,34.7569503,134.8411775
air_21f5052d5330528d,Izakaya,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,34.7569503,134.8411775
air_e00fe7853c0100d6,Izakaya,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,34.7569503,134.8411775
air_ad7777590c884721,Izakaya,Tōkyō-to Bunkyō-ku Sendagi,35.7268018,139.7581383
air_90ed0a2f24755533,Izakaya,Tōkyō-to Bunkyō-ku Sendagi,35.7268018,139.7581383
air_e89735e80d614a7e,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951
air_675aa35cba456fd1,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951
air_2c989829acbd1c6b,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951
air_a38f25e3399d1b25,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951
air_f1f9027d4fa8f653,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951
air_b3180b74332ba886,Izakaya,Fukuoka-ken Fukuoka-shi Torikai,33.5756863,130.3699764
air_60a7057184ec7ec7,Izakaya,Fukuoka-ken Fukuoka-shi Torikai,33.5756863,130.3699764
air_04341b588bde96cd,Izakaya,Tōkyō-to Nerima-ku Toyotamakita,35.7356234,139.6516577
air_bf7591560077332d,Izakaya,Tōkyō-to Nerima-ku Toyotamakita,35.7356234,139.6516577
air_0241aa3964b7f861,Izakaya,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956
air_f068442ebb6c246c,Izakaya,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956
air_b2d97bd2337c5ba7,Izakaya,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956
air_915558a55c2bc56c,Izakaya,Tōkyō-to Fuchū-shi Miyanishichō,35.6689735,139.4776614
air_ec0fad2def4dcff0,Izakaya,Tōkyō-to Fuchū-shi Miyanishichō,35.6689735,139.4776614
air_326ca454ef3558bc,Izakaya,Shizuoka-ken Shizuoka-shi Ōtemachi,34.9751398,138.3832429
air_5f6fa1b897fe80d5,Izakaya,Shizuoka-ken Shizuoka-shi Ōtemachi,34.9751398,138.3832429
air_629d9935273c82ae,Izakaya,Shizuoka-ken Shizuoka-shi Ōtemachi,34.9751398,138.3832429
air_9b6af3db40da4ae2,Izakaya,Niigata-ken Nagaoka-shi Ōtedōri,37.4462652,138.8512772
air_e5cf003abcc5febb,Izakaya,Niigata-ken Nagaoka-shi Ōtedōri,37.4462652,138.8512772
air_eda179770dfa9f91,Izakaya,Ōsaka-fu Ōsaka-shi Ōhiraki,34.6923371,135.4722289
air_96773a6236d279b1,Izakaya,Ōsaka-fu Ōsaka-shi Ōhiraki,34.6923371,135.4722289
air_51319e7acf0438cf,Izakaya,Fukuoka-ken Fukuoka-shi Shiobaru,33.5615691,130.4264283
air_eec5e572b9eb9c23,Izakaya,Fukuoka-ken Fukuoka-shi Shiobaru,33.5615691,130.4264283
air_54d6c25d33f5260e,Izakaya,Fukuoka-ken Fukuoka-shi Shiobaru,33.5615691,130.4264283
air_9241121af22ff1d6,Izakaya,Tōkyō-to Katsushika-ku Tateishi,35.7435748,139.8471797
air_5acc13d655a6e8b2,Izakaya,Tōkyō-to Katsushika-ku Tateishi,35.7435748,139.8471797
air_b8d9e1624baaadc2,Izakaya,Tōkyō-to Ōta-ku Kamiikedai,35.602201,139.6976891
air_789103bf53b8096b,Izakaya,Tōkyō-to Ōta-ku Kamiikedai,35.602201,139.6976891
air_17a6ab40f97fd4d8,Izakaya,Tōkyō-to Taitō-ku Asakusa,35.7118769,139.7966971
air_8110d68cc869b85e,Izakaya,Tōkyō-to Taitō-ku Asakusa,35.7118769,139.7966971
air_ea6d0c3acf00b22a,Izakaya,Tōkyō-to Taitō-ku Asakusa,35.7118769,139.7966971
air_81bd68142db76f58,Izakaya,Tōkyō-to Taitō-ku Asakusa,35.7118769,139.7966971
air_33b01025210d6007,Izakaya,Ōsaka-fu Higashiōsaka-shi Aramotokita,34.6793301,135.6010123
air_1c95a84924d72500,Izakaya,Ōsaka-fu Higashiōsaka-shi Aramotokita,34.6793301,135.6010123
air_4570f52104fe0982,Izakaya,Tōkyō-to Kōtō-ku Kameido,35.6995366,139.8265727
air_4cca5666eaf5c709,Izakaya,Tōkyō-to Kōtō-ku Kameido,35.6995366,139.8265727
air_90f0efbb702d77b7,Izakaya,Tōkyō-to Edogawa-ku Chūō,35.7066569,139.8684267
air_1ba4e87ef7422183,Izakaya,Tōkyō-to Edogawa-ku Chūō,35.7066569,139.8684267
air_97cf68dc1a9beac0,Izakaya,Hiroshima-ken Fukuyama-shi Higashisakuramachi,34.4858993,133.3623127
air_c3585b0fba3998d0,Izakaya,Hiroshima-ken Fukuyama-shi Higashisakuramachi,34.4858993,133.3623127
air_3c05c8f26c611eb9,Izakaya,Hiroshima-ken Fukuyama-shi Higashisakuramachi,34.4858993,133.3623127
air_f0fb0975bdc2cdf9,Izakaya,Hiroshima-ken Fukuyama-shi Higashisakuramachi,34.4858993,133.3623127
air_6e3fd96320d24324,Izakaya,Hiroshima-ken Fukuyama-shi Higashisakuramachi,34.4858993,133.3623127
air_8ec47c0f1e2c879e,Izakaya,Tōkyō-to Setagaya-ku Sangenjaya,35.6429619,139.6700376
air_ced6297e5bdf5130,Izakaya,Tōkyō-to Setagaya-ku Sangenjaya,35.6429619,139.6700376
air_7d65049f9d275c0d,Izakaya,Tōkyō-to Toshima-ku Mejiro,35.7253002,139.6961875
air_a563896da3777078,Izakaya,Tōkyō-to Toshima-ku Mejiro,35.7253002,139.6961875
air_d1418d6fd6d634f2,Izakaya,Hyōgo-ken Kōbe-shi Motomachidōri,34.6882414,135.1872537
air_7cf5a02c0e01b647,Izakaya,Hyōgo-ken Kōbe-shi Motomachidōri,34.6882414,135.1872537
air_6ca1d941c8199a67,Izakaya,Hyōgo-ken Himeji-shi Yasuda,34.815149,134.6853528
air_5d7c744c3a2ef624,Izakaya,Hyōgo-ken Himeji-shi Yasuda,34.815149,134.6853528
air_28dbe91c4c9656be,Izakaya,Hyōgo-ken Himeji-shi Yasuda,34.815149,134.6853528
air_99a5183695b849f9,Izakaya,Hyōgo-ken Himeji-shi Yasuda,34.815149,134.6853528
air_5485912b44f976de,Izakaya,Hyōgo-ken Himeji-shi Yasuda,34.815149,134.6853528
air_25e9888d30b386df,Izakaya,Tōkyō-to Shinagawa-ku Higashigotanda,35.6265683,139.7258581
air_4cab91146e3d1897,Izakaya,Tōkyō-to Shinagawa-ku Higashigotanda,35.6265683,139.7258581
air_152c1f08d7d20e07,Izakaya,Hiroshima-ken Hiroshima-shi Nagarekawachō,34.3889694,132.4630947
air_346ade7d29230634,Izakaya,Hiroshima-ken Hiroshima-shi Nagarekawachō,34.3889694,132.4630947
air_800c02226e2e0288,Izakaya,Fukuoka-ken Fukuoka-shi Imaizumi,33.5858162,130.3986935
air_c027e2b560442808,Izakaya,Fukuoka-ken Fukuoka-shi Imaizumi,33.5858162,130.3986935
air_96005f79124e12bf,Izakaya,Ōsaka-fu Ōsaka-shi Nanbasennichimae,34.6647437,135.5034436
air_4de6d887a7b1c1fc,Izakaya,Ōsaka-fu Ōsaka-shi Nanbasennichimae,34.6647437,135.5034436
air_0f2f96335f274801,Izakaya,Tōkyō-to Chiyoda-ku Kanda Jinbōchō,35.6956944,139.7593864
air_32b02ba5dc2027f4,Izakaya,Tōkyō-to Chiyoda-ku Kanda Jinbōchō,35.6956944,139.7593864
air_93b9bb641f8fc982,Izakaya,Hyōgo-ken Takarazuka-shi Tōyōchō,34.7997673,135.3600729
air_39dccf7df20b1c6a,Izakaya,Hyōgo-ken Takarazuka-shi Tōyōchō,34.7997673,135.3600729
